SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,StartDagCtr,StartVeckodag,StartDag,StartAr,StartVH,StartFNTid,UrvalStartTid,TmpRegatta,TmpOrganizer,TmpRace,TmpRegattaName
1,05/24/03 00:00:00,07:00-07:30,12,1,Lör,05/24/03 00:00:00,2003,V,3,07:00-07:30,Sthlm-2003V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2003 i Stockholm
2,05/23/03 00:00:00,12:00-20:00,24,2,Lör,05/24/03 00:00:00,2003,V,2,12:00-12:30,Sthlm-2003V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2003 i Stockholm
2,05/24/03 00:00:00,12:00-12:30,24,2,Lör,05/24/03 00:00:00,2003,V,2,12:00-12:30,Sthlm-2003V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2003 i Stockholm
3,05/23/03 00:00:00,12:00-20:00,48,3,Fre,05/23/03 00:00:00,2003,V,1,12:00-20:00,Sthlm-2003V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2003 i Stockholm
4,05/22/03 00:00:00,12:00-20:00,72,4,Tors,05/22/03 00:00:00,2003,V,1,12:00-20:00,Sthlm-2003V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2003 i Stockholm
7,08/30/03 00:00:00,07:00-07:30,12,7,Lör,08/30/03 00:00:00,2003,H,3,07:00-07:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
8,08/30/03 00:00:00,12:00-12:30,24,8,Lör,08/30/03 00:00:00,2003,H,2,12:00-12:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
8,08/30/03 00:00:00,12:00-12:30,12,8,Lör,08/30/03 00:00:00,2003,H,2,12:00-12:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
8,08/30/03 00:00:00,12:00-12:30,24,8,Lör,08/30/03 00:00:00,2003,H,2,12:00-12:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
8,08/30/03 00:00:00,12:00-12:30,12,8,Lör,08/30/03 00:00:00,2003,H,2,12:00-12:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
8,08/30/03 00:00:00,12:00-12:30,24,8,Lör,08/30/03 00:00:00,2003,H,2,12:00-12:30,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
9,08/29/03 00:00:00,12:00-20:00,48,9,Fre,08/29/03 00:00:00,2003,H,1,12:00-20:00,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
9,08/29/03 00:00:00,12:00-20:00,24,9,Fre,08/29/03 00:00:00,2003,H,1,12:00-20:00,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
9,08/29/03 00:00:00,12:00-20:00,48,9,Fre,08/29/03 00:00:00,2003,H,1,12:00-20:00,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
10,08/28/03 00:00:00,12:00-20:00,72,10,Tors,08/28/03 00:00:00,2003,H,1,12:00-20:00,Sthlm-2003H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2003 i Stockholm
13,06/05/04 00:00:00,12:00-12:30,24,13,Lör,06/05/04 00:00:00,2004,V,2,12:00-12:30,Sthlm-2004V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2004 i Stockholm
14,06/05/04 00:00:00,07:00-07:30,12,14,Lör,06/05/04 00:00:00,2004,V,3,07:00-07:30,Sthlm-2004V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2004 i Stockholm
15,06/04/04 00:00:00,12:00-20:00,48,15,Fre,06/04/04 00:00:00,2004,V,1,12:00-20:00,Sthlm-2004V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2004 i Stockholm
16,06/03/04 00:00:00,12:00-20:00,72,16,Tors,06/03/04 00:00:00,2004,V,1,12:00-20:00,Sthlm-2004V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2004 i Stockholm
22,08/28/04 00:00:00,07:00-07:30,12,22,Lör,08/28/04 00:00:00,2004,H,3,07:00-07:30,Sthlm-2004H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2004 i Stockholm
23,08/27/04 00:00:00,12:00-20:00,24,23,Lör,08/28/04 00:00:00,2004,H,2,12:00-12:30,Sthlm-2004H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2004 i Stockholm
23,08/28/04 00:00:00,12:00-12:30,24,23,Lör,08/28/04 00:00:00,2004,H,2,12:00-12:30,Sthlm-2004H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2004 i Stockholm
24,08/27/04 00:00:00,12:00-20:00,48,24,Fre,08/27/04 00:00:00,2004,H,1,12:00-20:00,Sthlm-2004H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2004 i Stockholm
27,08/24/04 00:00:00,12:00-20:00,120,27,Tis,08/24/04 00:00:00,2004,H,1,12:00-20:00,Sthlm-2004H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2004 i Stockholm
28,05/28/05 00:00:00,12:00-12:30,24,28,Lör,05/28/05 00:00:00,2005,V,2,12:00-12:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
28,05/28/05 00:00:00,12:00-12:30,12,28,Lör,05/28/05 00:00:00,2005,V,2,12:00-12:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
28,05/28/05 00:00:00,12:00-12:30,24,28,Lör,05/28/05 00:00:00,2005,V,2,12:00-12:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
28,05/28/05 00:00:00,12:00-12:30,48,28,Lör,05/28/05 00:00:00,2005,V,2,12:00-12:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
28,05/28/05 00:00:00,12:00-12:30,24,28,Lör,05/28/05 00:00:00,2005,V,2,12:00-12:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
29,05/28/05 00:00:00,07:00-07:30,12,29,Lör,05/28/05 00:00:00,2005,V,3,07:00-07:30,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
30,05/27/05 00:00:00,12:00-20:00,48,30,Fre,05/27/05 00:00:00,2005,V,1,12:00-20:00,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
30,05/27/05 00:00:00,12:00-20:00,24,30,Fre,05/27/05 00:00:00,2005,V,1,12:00-20:00,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
30,05/27/05 00:00:00,12:00-20:00,48,30,Fre,05/27/05 00:00:00,2005,V,1,12:00-20:00,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
31,05/27/05 00:00:00,12:00-20:00,72,31,Tors,05/26/05 00:00:00,2005,V,1,12:00-20:00,Sthlm-2005V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2005 i Stockholm
34,08/27/05 00:00:00,12:00-12:30,24,34,Lör,08/27/05 00:00:00,2005,H,2,12:00-12:30,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
34,08/27/05 00:00:00,12:00-12:30,12,34,Lör,08/27/05 00:00:00,2005,H,2,12:00-12:30,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
34,08/27/05 00:00:00,12:00-12:30,24,34,Lör,08/27/05 00:00:00,2005,H,2,12:00-12:30,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
35,08/27/05 00:00:00,07:00-07:30,12,35,Lör,08/27/05 00:00:00,2005,H,3,07:00-07:30,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
36,08/26/05 00:00:00,12:00-20:00,48,36,Fre,08/26/05 00:00:00,2005,H,1,12:00-20:00,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
39,08/23/05 00:00:00,12:00-20:00,120,39,Tis,08/23/05 00:00:00,2005,H,1,12:00-20:00,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
40,09/02/05 00:00:00,12:00-20:00,24,40,Fre,09/02/05 00:00:00,2005,H,1,12:00-20:00,Sthlm-2005H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2005 i Stockholm
41,05/27/06 00:00:00,12:00-12:30,24,41,Lör,05/27/06 00:00:00,2006,V,2,12:00-12:30,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
41,05/27/06 00:00:00,12:00-12:30,12,41,Lör,05/27/06 00:00:00,2006,V,2,12:00-12:30,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
41,05/27/06 00:00:00,12:00-12:30,24,41,Lör,05/27/06 00:00:00,2006,V,2,12:00-12:30,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
42,05/27/06 00:00:00,07:00-07:30,12,42,Lör,05/27/06 00:00:00,2006,V,3,07:00-07:30,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
43,05/26/06 00:00:00,12:00-20:00,48,43,Fre,05/26/06 00:00:00,2006,V,1,12:00-20:00,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
44,05/25/06 00:00:00,12:00-20:00,72,44,Tors,05/25/06 00:00:00,2006,V,1,12:00-20:00,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
47,06/02/06 00:00:00,12:00-20:00,24,47,Lör,06/02/06 00:00:00,2006,V,1,12:00-20:00,Sthlm-2006V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2006 i Stockholm
48,08/26/06 00:00:00,07:00-07:30,12,48,Lör,08/26/06 00:00:00,2006,H,3,07:00-07:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
48,08/26/06 00:00:00,07:00-07:30,24,48,Lör,08/26/06 00:00:00,2006,H,3,07:00-07:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
48,08/26/06 00:00:00,07:00-07:30,12,48,Lör,08/26/06 00:00:00,2006,H,3,07:00-07:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
48,08/26/06 00:00:00,07:00-07:30,24,48,Lör,08/26/06 00:00:00,2006,H,3,07:00-07:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
49,08/26/06 00:00:00,12:00-12:30,24,49,Lör,08/26/06 00:00:00,2006,H,2,12:00-12:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
49,08/26/06 00:00:00,12:00-12:30,12,49,Lör,08/26/06 00:00:00,2006,H,2,12:00-12:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
49,08/26/06 00:00:00,12:00-12:30,24,49,Lör,08/26/06 00:00:00,2006,H,2,12:00-12:30,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
50,08/25/06 00:00:00,12:00-20:00,48,50,Fre,08/25/06 00:00:00,2006,H,1,12:00-20:00,Sthlm-2006H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2006 i Stockholm
54,06/02/07 00:00:00,07:00-07:30,12,54,Lör,06/02/07 00:00:00,2007,V,3,07:00-07:30,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
55,06/02/07 00:00:00,12:00-12:30,24,55,Lör,06/02/07 00:00:00,2007,V,2,12:00-12:30,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
55,06/02/07 00:00:00,12:00-12:30,12,55,Lör,06/02/07 00:00:00,2007,V,2,12:00-12:30,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
55,06/02/07 00:00:00,12:00-12:30,24,55,Lör,06/02/07 00:00:00,2007,V,2,12:00-12:30,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
56,06/01/07 00:00:00,12:00-20:00,48,56,Fre,06/01/07 00:00:00,2007,V,1,12:00-20:00,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
56,06/01/07 00:00:00,12:00-20:00,24,56,Fre,06/01/07 00:00:00,2007,V,1,12:00-20:00,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
56,06/01/07 00:00:00,12:00-20:00,48,56,Fre,06/01/07 00:00:00,2007,V,1,12:00-20:00,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
57,05/31/07 00:00:00,12:00-20:00,72,57,Tors,05/31/07 00:00:00,2007,V,1,12:00-20:00,Sthlm-2007V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2007 i Stockholm
60,09/01/07 00:00:00,07:00-07:30,12,60,Lör,09/01/07 00:00:00,2007,H,3,07:00-07:30,Sthlm-2007H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2007 i Stockholm
61,09/01/07 00:00:00,12:00-12:30,24,61,Lör,09/01/07 00:00:00,2007,H,2,12:00-12:30,Sthlm-2007H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2007 i Stockholm
61,09/01/07 00:00:00,12:00-12:30,12,61,Lör,09/01/07 00:00:00,2007,H,2,12:00-12:30,Sthlm-2007H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2007 i Stockholm
61,09/01/07 00:00:00,12:00-12:30,24,61,Lör,09/01/07 00:00:00,2007,H,2,12:00-12:30,Sthlm-2007H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2007 i Stockholm
62,08/31/07 00:00:00,12:00-20:00,48,62,Fre,08/31/07 00:00:00,2007,H,1,12:00-20:00,Sthlm-2007H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2007 i Stockholm
66,05/31/08 00:00:00,12:00-12:30,24,66,Lör,05/31/08 00:00:00,2008,V,2,12:00-12:30,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
67,05/31/08 00:00:00,07:00-07:30,12,67,Lör,05/31/08 00:00:00,2008,V,3,07:00-07:30,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
67,05/31/08 00:00:00,07:00-07:30,24,67,Lör,05/31/08 00:00:00,2008,V,3,07:00-07:30,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
67,05/31/08 00:00:00,07:00-07:30,12,67,Lör,05/31/08 00:00:00,2008,V,3,07:00-07:30,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
68,05/30/08 00:00:00,12:00-20:00,48,68,Fre,05/30/08 00:00:00,2008,V,1,12:00-20:00,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
69,05/29/08 00:00:00,12:00-20:00,72,69,Tors,05/29/08 00:00:00,2008,V,1,12:00-20:00,Sthlm-2008V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2008 i Stockholm
90,09/04/08 00:00:00,12:00-20:00,72,90,Tors,09/04/08 00:00:00,2008,H,1,12:00-20:00,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
91,09/05/08 00:00:00,12:00-20:00,48,91,Fre,09/05/08 00:00:00,2008,H,1,12:00-20:00,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
92,09/06/08 00:00:00,12:00-12:30,48,92,Lör,09/06/08 00:00:00,2008,H,2,12:00-12:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
92,09/06/08 00:00:00,12:00-12:30,24,92,Lör,09/06/08 00:00:00,2008,H,2,12:00-12:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
92,09/06/08 00:00:00,12:00-12:30,12,92,Lör,09/06/08 00:00:00,2008,H,2,12:00-12:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
92,09/06/08 00:00:00,12:00-12:30,24,92,Lör,09/06/08 00:00:00,2008,H,2,12:00-12:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
93,09/06/08 00:00:00,07:00-07:30,12,93,Lör,09/06/08 00:00:00,2008,H,3,07:00-07:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
93,09/06/08 00:00:00,07:00-07:30,24,93,Lör,09/06/08 00:00:00,2008,H,3,07:00-07:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
93,09/06/08 00:00:00,07:00-07:30,12,93,Lör,09/06/08 00:00:00,2008,H,3,07:00-07:30,Sthlm-2008H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2008 i Stockholm
96,08/16/08 00:00:00,07:00-07:30,12,96,Lör,08/16/08 00:00:00,2008,H,3,07:00-07:30,Sthlm-2008S,Svenska Kryssarklubbens Stockholmskrets,Specialseglingen,Specialseglingen 2008 i Stockholm
98,06/06/09 00:00:00,07:00-07:30,12,98,Lör,06/06/09 00:00:00,2009,V,3,07:00-07:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
98,06/06/09 00:00:00,07:00-07:30,24,98,Lör,06/06/09 00:00:00,2009,V,3,07:00-07:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
98,06/06/09 00:00:00,07:00-07:30,12,98,Lör,06/06/09 00:00:00,2009,V,3,07:00-07:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
99,06/06/09 00:00:00,12:00-12:30,24,99,Lör,06/06/09 00:00:00,2009,V,2,12:00-12:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
99,06/06/09 00:00:00,12:00-12:30,12,99,Lör,06/06/09 00:00:00,2009,V,2,12:00-12:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
99,06/06/09 00:00:00,12:00-12:30,24,99,Lör,06/06/09 00:00:00,2009,V,2,12:00-12:30,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
100,06/05/09 00:00:00,12:00-20:00,48,100,Fre,06/05/09 00:00:00,2009,V,1,12:00-20:00,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
101,06/04/09 00:00:00,12:00-20:00,72,101,Tors,06/04/09 00:00:00,2009,V,1,12:00-20:00,Sthlm-2009V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2009 i Stockholm
104,08/15/09 00:00:00,07:00-07:30,12,104,Lör,08/15/09 00:00:00,2009,H,3,07:00-07:30,Sthlm-2009S,Svenska Kryssarklubbens Stockholmskrets,Specialseglingen,Specialseglingen 2009 i Stockholm
105,09/05/09 00:00:00,07:00-07:30,12,105,Lör,09/05/09 00:00:00,2009,H,3,07:00-07:30,Sthlm-2009H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2009 i Stockholm
106,09/05/09 00:00:00,12:00-12:30,24,106,Lör,09/05/09 00:00:00,2009,H,2,12:00-12:30,Sthlm-2009H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2009 i Stockholm
107,09/04/09 00:00:00,12:00-20:00,48,107,Fre,09/04/09 00:00:00,2009,H,1,12:00-20:00,Sthlm-2009H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2009 i Stockholm
112,06/05/10 00:00:00,12:00-12:30,24,112,Lör,06/05/10 00:00:00,2010,V,2,12:00-12:30,Sthlm-2010V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2010 i Stockholm
113,06/05/10 00:00:00,07:00-07:30,12,113,Lör,06/05/10 00:00:00,2010,V,3,07:00-07:30,Sthlm-2010V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2010 i Stockholm
114,06/04/10 00:00:00,12:00-20:00,48,114,Fre,06/04/10 00:00:00,2010,V,1,12:00-20:00,Sthlm-2010V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2010 i Stockholm
119,08/15/10 00:00:00,07:00-07:30,12,119,Lör,08/15/10 00:00:00,2010,H,3,07:00-07:30,Sthlm-2010S,Svenska Kryssarklubbens Stockholmskrets,Specialseglingen,Specialseglingen 2010 i Stockholm
126,08/14/10 00:00:00,07:00-07:30,12,126,Lör,08/14/10 00:00:00,2010,H,3,07:00-07:30,Sthlm-2010S,Svenska Kryssarklubbens Stockholmskrets,Specialseglingen,Specialseglingen 2010 i Stockholm
127,09/04/10 00:00:00,12:00-12:30,24,127,Lör,09/04/10 00:00:00,2010,H,2,12:00-12:30,Sthlm-2010H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2010 i Stockholm
128,09/04/10 00:00:00,07:00-07:30,12,128,Lör,09/04/10 00:00:00,2010,H,3,07:00-07:30,Sthlm-2010H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2010 i Stockholm
129,09/03/10 00:00:00,12:00-20:00,48,129,Fre,09/03/10 00:00:00,2010,H,1,12:00-20:00,Sthlm-2010H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2010 i Stockholm
132,08/31/10 00:00:00,12:00-20:00,120,132,Tis,08/31/10 00:00:00,2010,H,1,12:00-20:00,Sthlm-2010H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2010 i Stockholm
133,05/28/11 00:00:00,07:00-07:30,12,133,Lör,05/28/11 00:00:00,2011,V,3,07:00-07:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
134,05/28/11 00:00:00,12:00-12:30,24,134,Lör,05/28/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
134,05/28/11 00:00:00,12:00-12:30,12,134,Lör,05/28/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
134,05/28/11 00:00:00,12:00-12:30,24,134,Lör,05/28/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
135,05/27/11 00:00:00,12:00-20:00,48,135,Fre,05/27/11 00:00:00,2011,V,1,12:00-20:00,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
136,05/26/11 00:00:00,12:00-20:00,72,136,Tors,05/26/11 00:00:00,2011,V,1,12:00-20:00,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
139,06/04/11 00:00:00,07:00-07:30,12,139,Lör,06/04/11 00:00:00,2011,V,3,07:00-07:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
140,06/04/11 00:00:00,12:00-12:30,24,140,Lör,06/04/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
140,06/04/11 00:00:00,12:00-12:30,12,140,Lör,06/04/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
140,06/04/11 00:00:00,12:00-12:30,24,140,Lör,06/04/11 00:00:00,2011,V,2,12:00-12:30,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
141,06/03/11 00:00:00,12:00-20:00,48,141,Fre,06/03/11 00:00:00,2011,V,1,12:00-20:00,Sthlm-2011V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2011 i Stockholm
145,09/03/11 00:00:00,12:00-12:30,24,145,Lör,09/03/11 00:00:00,2011,H,2,12:00-12:30,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
145,09/03/11 00:00:00,12:00-12:30,12,145,Lör,09/03/11 00:00:00,2011,H,2,12:00-12:30,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
