SeglingNr,SeglingRegistrerandeKrets,SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,SeglingFNBoatIndivid,SeglingBåtIndivid,SeglingBåtTyp,SeglingFNStartpunkt,SeglingStartnr,SeglingÖvertid,SeglingTotalDist,SeglingAvdrag,SeglingGodkDist,SeglingSxkTal,SeglingPlakatDist,SeglingEfteranmäld,SeglingEjStart,SeglingBrutit,SeglingFiktiv,SeglingÅr,SeglingVH,SeglingLåst,SeglingDeltarFest,SeglingDeltarFestNotering,SeglingBetalt,SeglingBetaltBelopp,SeglingKorrDistans
1299,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,654,"Quintic","Dehler 35 CUS",580,68,-50,5.3200000000000003e+01,0.0000000000000000e+00,5.3200000000000003e+01,1.2000000000000000e+00,4.4299999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1300,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,516,"Skvadern","Passad",537,24,-60,5.0399999999999999e+01,0.0000000000000000e+00,5.0399999999999999e+01,1.1599999999999999e+00,4.3399999999999999e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1301,"Stockholm",68,"05/30/08 00:00:00","12:00-20:00",48,7,"Rödnäbba","RB 98",555,7,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1302,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,624,"Ellida","Lady Helmsman",555,38,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1599999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1303,"Stockholm",69,"05/29/08 00:00:00","12:00-20:00",72,100,"Naya II","Maxi 95",540,2,-9,2.1219999999999999e+02,0.0000000000000000e+00,2.1219999999999999e+02,1.0700000000000001e+00,1.9830000000000001e+02,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1304,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,95,"Lady Hultman","Sunwind 26",588,75,-38,6.7099999999999994e+01,0.0000000000000000e+00,6.7099999999999994e+01,1.0200000000000000e+00,6.5799999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1305,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,495,"Egila","Ballad",580,57,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0800000000000001e+00,0.0000000000000000e+00,0,0,1,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1306,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,627,"Seven Seas","Dufour 40 HR",569,53,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3100000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1307,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,645,"Maja II","H-båt",580,65,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1308,"Stockholm",67,"05/31/08 00:00:00","07:00-07:30",12,657,"Sjöskum","NF",580,13,31,3.2899999999999999e+01,2.7999999999999998e+00,3.0100000000000001e+01,1.1000000000000001e+00,2.7399999999999999e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1309,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,620,"High Five","Swedestar 370",555,0,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2700000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1311,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,655,"Northumbrian Piper","Bavaria 38 Holiday",580,67,8,3.9799999999999997e+01,4.0000000000000002e-01,3.9399999999999999e+01,1.2000000000000000e+00,3.2799999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1269,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,128,"Giggle","Linjett 32 MH",580,60,9,5.6500000000000000e+01,6.9999999999999996e-01,5.5799999999999997e+01,1.1200000000000001e+00,4.9799999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1313,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,496,"Victoria","Diva 39",580,73,41,6.2399999999999999e+01,3.6000000000000001e+00,5.8799999999999997e+01,1.2500000000000000e+00,4.7000000000000000e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1314,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,109,"Pomarina","Fenix",555,46,65,5.6200000000000003e+01,5.0999999999999996e+00,5.1100000000000001e+01,1.0700000000000001e+00,4.7799999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1315,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,46,"Libra II","Comfortina 32",555,43,-39,5.2399999999999999e+01,0.0000000000000000e+00,5.2399999999999999e+01,1.1399999999999999e+00,3.6000000000000000e+01,0,0,0,0,"2008","V",1,0,,0,0,-1.0000000000000000e+01
1316,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,236,"Wind Lady","Maxi 108",540,32,-11,5.1700000000000003e+01,0.0000000000000000e+00,5.1700000000000003e+01,1.1599999999999999e+00,4.4600000000000001e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1317,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,70,"Lisa IV","HR 31 PG",580,64,9,6.1500000000000000e+01,8.0000000000000004e-01,6.0700000000000003e+01,1.1499999999999999e+00,5.2799999999999997e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1318,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,55,"Spindrifter","Lord Helmsman",555,47,-34,5.1100000000000001e+01,0.0000000000000000e+00,5.1100000000000001e+01,1.0600000000000001e+00,4.8200000000000003e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1320,"Stockholm",67,"05/31/08 00:00:00","07:00-07:30",12,660,"Skoja","X-79",537,10,61,3.3700000000000003e+01,5.7000000000000002e+00,2.8000000000000000e+01,1.1399999999999999e+00,2.4600000000000001e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1321,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,547,"Sjövild","Arcona 36",580,70,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1322,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,635,"Hjorten","Bavaria 37",580,61,-103,3.5899999999999999e+01,0.0000000000000000e+00,3.5899999999999999e+01,1.1899999999999999e+00,3.0199999999999999e+01,0,0,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
1323,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,12,"La Gamba","Scampi",555,42,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2008","V",1,0,,0,0,0.0000000000000000e+00
